id,location,geonames_id,lat,lon,display_name,,,"If the Geocode script can't find coordinates for a place, try searching for the place in Wikidata and manually copy the coordinates."
1862,"Mercey, Département de la Haute-Saône",2994464,47.537,5.727,"1862: Mercey, Département de la Haute-Saône",,,
1863,"Merlimont, Département du Pas de Calais",2994349,50.456,1.613,"1863: Merlimont, Département du Pas de Calais",,,
1864,"Meschers, Département de la Charente-Inférieure",2994274,45.560,-0.955,"1864: Meschers, Département de la Charente-Inférieure",,,
1865,"Mesnay, Département du Jura",2994248,46.899,5.800,"1865: Mesnay, Département du Jura",,,
1866,"Messine, Italie",2524170,38.194,15.553,"1866: Messine, Italie",,,
1867,"Messine, Sicile",2524170,38.194,15.553,"1867: Messine, Sicile",,,
1868,Metlili,2487620,32.267,3.633,1868: Metlili,,,
1869,"Metz, Département de la Lorraine",2994160,49.119,6.173,"1869: Metz, Département de la Lorraine",,,
1870,"Metz, Département de la Moselle",2992402,49.096,6.153,"1870: Metz, Département de la Moselle",,,
1871,"Metz, Département de la Mozelle",,,,"1871: Metz, Département de la Mozelle",,,
1872,"Metz, Département de Lorraine",2994160,49.119,6.173,"1872: Metz, Département de Lorraine",,,
1873,"Meung, Département du Loiret",2994126,47.831,1.696,"1873: Meung, Département du Loiret",,,
1874,"Meux, Département de la Charente-Inférieure",2994100,45.450,-0.350,"1874: Meux, Département de la Charente-Inférieure",,,
1875,"Meuzac, Département de la Haute-Vienne",2994099,45.553,1.440,"1875: Meuzac, Département de la Haute-Vienne",,,
1876,"Meynes, Département du Gard",2994078,43.880,4.560,"1876: Meynes, Département du Gard",,,
1877,"Meyrargues, Département des Bouches-du-Rhône",2994070,43.637,5.527,"1877: Meyrargues, Département des Bouches-du-Rhône",,,
1878,"Meyrueis, Département de la Lozère",2994057,44.177,3.431,"1878: Meyrueis, Département de la Lozère",,,
1879,"Meysse, Département de l'Ardèche",2994052,44.610,4.723,"1879: Meysse, Département de l'Ardèche",,,
1880,"Meyzieu, Département de l'Isère",,,,"1880: Meyzieu, Département de l'Isère",,,
1881,"Mézel, Département des Basses-Alpes",,,,"1881: Mézel, Département des Basses-Alpes",,,
1882,"Mezel, Département du Puy-de-Dôme",2994040,45.755,3.242,"1882: Mezel, Département du Puy-de-Dôme",,,
1883,Mézidon,2994029,49.075,-0.069,1883: Mézidon,,,
1884,"Mézidon, Département du Calvados",2994029,49.075,-0.069,"1884: Mézidon, Département du Calvados",,,
1885,"Mézières, Département des Ardennes",3026613,49.769,4.725,"1885: Mézières, Département des Ardennes",,,
1886,"Miélan, Département du Gers",2993947,43.431,0.308,"1886: Miélan, Département du Gers",,,
1887,"Mignavillers, Département de la Haute-Saône",2993920,47.581,6.552,"1887: Mignavillers, Département de la Haute-Saône",,,
1888,"Milan, Italie",3173435,45.464,9.190,"1888: Milan, Italie",,,
1889,"Milhas, Département de la Haute-Garonne",2993890,42.988,0.808,"1889: Milhas, Département de la Haute-Garonne",,,
1890,"Miliana, Algérie",2491911,36.261,2.220,"1890: Miliana, Algérie",,,
1891,"Millas, Département des Pyrénées-Orientales",2993876,42.692,2.695,"1891: Millas, Département des Pyrénées-Orientales",,,
1892,"Millau, Département de l'Aveyron",2993875,44.098,3.078,"1892: Millau, Département de l'Aveyron",,,
1893,"Miniac-Morvan, Département du Morbihan",,,,"1893: Miniac-Morvan, Département du Morbihan",,,
1894,Minieh,360686,28.110,30.750,1894: Minieh,,,
1895,Minieh (Haute-Egypte),,,,1895: Minieh (Haute-Egypte),,,
1896,"Mirabel, Département de l'Ardèche",2993768,44.609,4.498,"1896: Mirabel, Département de l'Ardèche",,,
1897,"Mirabel, Département de la Drôme",2993766,44.310,5.100,"1897: Mirabel, Département de la Drôme",,,
1898,"Mirande, Département du Gers",2993749,43.515,0.404,"1898: Mirande, Département du Gers",,,
1899,"Mirebeau-sur-Bèze, Département de la Côte-d'Or",2993730,47.398,5.321,"1899: Mirebeau-sur-Bèze, Département de la Côte-d'Or",,,
1900,"Mirecourt, Département des Vosges",2993728,48.301,6.133,"1900: Mirecourt, Département des Vosges",,,
1901,"Mirmande, Département de la Drôme",2993708,44.699,4.835,"1901: Mirmande, Département de la Drôme",,,
1902,"Modène, Italie",3173331,44.648,10.925,"1902: Modène, Italie",,,
1903,"Moëlan, Département du Finistère",2993647,47.814,-3.629,"1903: Moëlan, Département du Finistère",,,
1904,Moharram Bey,351971,31.190,29.915,1904: Moharram Bey,,,
1905,"Moharram-Bey, Egypte",351971,31.190,29.915,"1905: Moharram-Bey, Egypte",,,
1906,Moharrem-Bey,,,,1906: Moharrem-Bey,,,
1907,"Moissac, Département du Tarn et Garonne",2993586,44.102,1.095,"1907: Moissac, Département du Tarn et Garonne",,,
1908,Moissac (Tarn-et-Garonne),2993586,44.102,1.095,1908: Moissac (Tarn-et-Garonne),,,
1909,"Molas, Département de la Haute-Garonne",2993551,43.399,0.780,"1909: Molas, Département de la Haute-Garonne",,,
1910,"Molinet, Département de l'Allier",2993512,46.466,3.936,"1910: Molinet, Département de l'Allier",,,
1911,"Mollans, Département de la Haute-Saône",2993502,47.649,6.369,"1911: Mollans, Département de la Haute-Saône",,,
1912,"Mommenheim, Département du Bas-Rhin",2993465,48.758,7.645,"1912: Mommenheim, Département du Bas-Rhin",,,
1913,Monaco,2993457,43.731,7.419,1913: Monaco,,,
1914,"Monchecourt, Département du Nord",2993403,50.304,3.210,"1914: Monchecourt, Département du Nord",,,
1915,"Monclar, Département du Tarn-et-Garonne",2993383,43.966,1.586,"1915: Monclar, Département du Tarn-et-Garonne",,,
1916,"Moncontour, Département de la Vienne",2993380,46.882,-0.018,"1916: Moncontour, Département de la Vienne",,,
1917,"Moncontour, Département des Côtes d'Armor",2993379,48.360,-2.633,"1917: Moncontour, Département des Côtes d'Armor",,,
1918,"Monfaucon, Département des Hautes Pyrennées",,,,"1918: Monfaucon, Département des Hautes Pyrennées",,,
1919,"Monóvar, Espagne",2513680,38.438,-0.841,"1919: Monóvar, Espagne",,,
1920,Monpazier,2993240,44.682,0.894,1920: Monpazier,,,
1921,"Monpazier, Département de la Dordogne",2993240,44.682,0.894,"1921: Monpazier, Département de la Dordogne",,,
1922,"Mons, Province de Luxembourg",,,,"1922: Mons, Province de Luxembourg",,,
1923,Monsols,2993194,46.219,4.520,1923: Monsols,,,
1924,"Monsols, Département du Rhône",2993194,46.219,4.520,"1924: Monsols, Département du Rhône",,,
1925,Mont de Marsan,2992771,43.890,-0.497,1925: Mont de Marsan,,,
1926,"Mont de Marsan, Département des Landes",2992771,43.890,-0.497,"1926: Mont de Marsan, Département des Landes",,,
1927,"Mont-devant-Sassey, Département de la Meuse",2992764,49.411,5.167,"1927: Mont-devant-Sassey, Département de la Meuse",,,
1928,"Mont-Dore, Département du Puy-de-Dôme",3003253,45.576,2.809,"1928: Mont-Dore, Département du Puy-de-Dôme",,,
1929,"Mont Liban, Syrie",269461,33.632,35.431,"1929: Mont Liban, Syrie",,,
1930,Mont Martin,6077156,46.118,-77.433,1930: Mont Martin,,,
1931,"Mont Martin, Département de la Manche",,,,"1931: Mont Martin, Département de la Manche",,,
1932,"Mont-Saint-Vincent, Département de Saône-et-Loire",2991984,46.631,4.478,"1932: Mont-Saint-Vincent, Département de Saône-et-Loire",,,
1933,"Mont-sous-Vaudrey, Département du Jura",2991954,46.979,5.603,"1933: Mont-sous-Vaudrey, Département du Jura",,,
1934,"Montagnac, Département de l'Hérault",2993160,43.481,3.483,"1934: Montagnac, Département de l'Hérault",,,
1935,Montaigut,2993081,46.179,2.809,1935: Montaigut,,,
1936,"Montaigut, Département du Puy-de-Dôme",2993081,46.179,2.809,"1936: Montaigut, Département du Puy-de-Dôme",,,
1937,"Montaren, Département du Gard",2993026,44.029,4.380,"1937: Montaren, Département du Gard",,,
1938,"Montargis, Département du Loiret",2993024,47.997,2.733,"1938: Montargis, Département du Loiret",,,
1939,Montauban,2993002,44.018,1.364,1939: Montauban,,,
1940,"Montauban, Département de la Tarn et Garonne",3009289,44.128,1.241,"1940: Montauban, Département de la Tarn et Garonne",,,
1941,"Montauban, Département du Tarn-et-Garonne",2993002,44.018,1.364,"1941: Montauban, Département du Tarn-et-Garonne",,,
1942,Montaulieu,2992984,44.358,5.224,1942: Montaulieu,,,
1943,"Montaulieu, Département de la Drôme",2992984,44.358,5.224,"1943: Montaulieu, Département de la Drôme",,,
1944,"Montauroux, Département du Var",2992978,43.618,6.765,"1944: Montauroux, Département du Var",,,
1945,"Montbazon, Département d'Indre-et-Loire",2992943,47.283,0.700,"1945: Montbazon, Département d'Indre-et-Loire",,,
1946,Montbéliard,2992938,47.510,6.798,1946: Montbéliard,,,
1947,"Montbéliard, Département du Doubs",2992938,47.510,6.798,"1947: Montbéliard, Département du Doubs",,,
1948,"Montbozon, Département de la Haute Saône",3026380,47.517,6.333,"1948: Montbozon, Département de la Haute Saône",,,
1949,"Montbrison, Département de la Loire",2992890,45.608,4.065,"1949: Montbrison, Département de la Loire",,,
1950,"Montbrun, Département de la Drôme",2992877,44.175,5.445,"1950: Montbrun, Département de la Drôme",,,
1951,"Montceau-les-Mines, Département de Saône-et-Loire",2992863,46.667,4.367,"1951: Montceau-les-Mines, Département de Saône-et-Loire",,,
1952,"Montceaux, Département de la Saône-et-Loire",,,,"1952: Montceaux, Département de la Saône-et-Loire",,,
1953,"Montcenis, Département de Saône et Loire",2992852,46.788,4.387,"1953: Montcenis, Département de Saône et Loire",,,
1954,"Montchal, Département de la Loire",2992842,45.826,4.316,"1954: Montchal, Département de la Loire",,,
1955,"Montchenu, Département de la Drôme",2992827,45.192,5.034,"1955: Montchenu, Département de la Drôme",,,
1956,"Montclar, Département de l'Aveyron",2992818,43.967,2.647,"1956: Montclar, Département de l'Aveyron",,,
1957,"Montclard, Département de la Haute-Loire",2992816,45.268,3.565,"1957: Montclard, Département de la Haute-Loire",,,
1958,"Montégut, Département de l'Ariège",2992722,42.982,1.095,"1958: Montégut, Département de l'Ariège",,,
1959,"Montélimar, Département de la Drôme",2992703,44.555,4.755,"1959: Montélimar, Département de la Drôme",,,
1960,Montesquieu,2992654,43.207,1.229,1960: Montesquieu,,,
1961,"Montesquieu, Département de la Haute-Garonne",2992654,43.207,1.229,"1961: Montesquieu, Département de la Haute-Garonne",,,
1962,Montesquieu-Volvestre,2992654,43.207,1.229,1962: Montesquieu-Volvestre,,,
1963,"Montesquieu-Volvestre, Département de la Haute-Garonne",2992654,43.207,1.229,"1963: Montesquieu-Volvestre, Département de la Haute-Garonne",,,
1964,"Montfaucon, Département de la Haute-Loire",2992625,45.186,4.314,"1964: Montfaucon, Département de la Haute-Loire",,,
1965,"Montfaucon, Département de la Meuse",2992620,49.272,5.132,"1965: Montfaucon, Département de la Meuse",,,
1966,"Montfaucon, Département de Maine et Loire",2992624,47.100,-1.117,"1966: Montfaucon, Département de Maine et Loire",,,
1967,Montferrier,2992602,43.667,3.854,1967: Montferrier,,,
1968,"Montferrier, Département de l'Ariège",2992603,42.893,1.787,"1968: Montferrier, Département de l'Ariège",,,
1969,"Montfort-le-Rotrou, Département de la Sarthe",2992584,48.050,0.417,"1969: Montfort-le-Rotrou, Département de la Sarthe",,,
1970,Monthelon (Saône-et-Loire),2992501,46.958,4.225,1970: Monthelon (Saône-et-Loire),,,
1971,"Monthoiron, Département de la Vienne",2992489,46.733,0.619,"1971: Monthoiron, Département de la Vienne",,,
1972,"Monthurel, Département de l'Aisne",2992479,49.023,3.547,"1972: Monthurel, Département de l'Aisne",,,
1973,"Montiéramey, Département de l'Aube",2992469,48.233,4.300,"1973: Montiéramey, Département de l'Aube",,,
1974,"Montignac, Département de la Dordogne",2992453,45.064,1.162,"1974: Montignac, Département de la Dordogne",,,
1975,Montigné,2992445,45.823,-0.079,1975: Montigné,,,
1976,"Montigné, Département de Maine et Loire",2992624,47.100,-1.117,"1976: Montigné, Département de Maine et Loire",,,
1977,Montigny-Carotte,,,,1977: Montigny-Carotte,,,
1978,"Montigny, Département de la Meurthe",,,,"1978: Montigny, Département de la Meurthe",,,
1979,"Montirat, Département du Tarn",2992373,44.159,2.103,"1979: Montirat, Département du Tarn",,,
1980,"Montjaux, Département de l'Aveyron",2992363,44.102,2.900,"1980: Montjaux, Département de l'Aveyron",,,
1981,"Montjay, Département de Saône-et-Loire",2992360,46.809,5.311,"1981: Montjay, Département de Saône-et-Loire",,,
1982,"Montliot, Département de la Côte-d'Or",2992303,47.891,4.560,"1982: Montliot, Département de la Côte-d'Or",,,
1983,Montluçon,2992292,46.340,2.603,1983: Montluçon,,,
1984,"Montluçon, Département de l'Allier",2992292,46.340,2.603,"1984: Montluçon, Département de l'Allier",,,
1985,Montmarault,2992274,46.317,2.955,1985: Montmarault,,,
1986,"Montmarault, Département de l'Allier",2992274,46.317,2.955,"1986: Montmarault, Département de l'Allier",,,
1987,"Montmartin-sur-mer, Département de la Manche",2992266,48.989,-1.525,"1987: Montmartin-sur-mer, Département de la Manche",,,
1988,"Montmartre, Département de la Seine",,,,"1988: Montmartre, Département de la Seine",,,
1989,"Montmaur, Département des Hautes-Alpes",2992263,44.571,5.872,"1989: Montmaur, Département des Hautes-Alpes",,,
1990,"Montmédy, Département de la Meuse",2992260,49.521,5.368,"1990: Montmédy, Département de la Meuse",,,
1991,Montmorin,2992221,45.696,3.361,1991: Montmorin,,,
1992,"Montmorin, Département du Puy-de-Dôme",2992221,45.696,3.361,"1992: Montmorin, Département du Puy-de-Dôme",,,
1993,Montpellier,2992166,43.611,3.877,1993: Montpellier,,,
1994,"Montpellier, Département de l'Hérault",2992166,43.611,3.877,"1994: Montpellier, Département de l'Hérault",,,
1995,"Montpezat, Département de l'Ardèche",2992144,44.712,4.207,"1995: Montpezat, Département de l'Ardèche",,,
1996,"Montrodat, Département de la Lozère",2992035,44.550,3.329,"1996: Montrodat, Département de la Lozère",,,
1997,"Montromant, Département du Rhône",2992030,45.708,4.526,"1997: Montromant, Département du Rhône",,,
1998,"Montrose, Ecosse",2642302,56.717,-2.467,"1998: Montrose, Ecosse",,,
1999,"Montselgues, Département de l'Ardèche",2991969,44.523,4.005,"1999: Montselgues, Département de l'Ardèche",,,
2000,"Morancé, Département du Rhône",2991896,45.898,4.701,"2000: Morancé, Département du Rhône",,,
2001,"Morée, Département du Loire-et-Cher",2991861,47.904,1.234,"2001: Morée, Département du Loire-et-Cher",,,
2002,"Morée, Piémont",,,,"2002: Morée, Piémont",,,
2003,"Morge, Département de la Haute Loire",,,,"2003: Morge, Département de la Haute Loire",,,
2004,"Morges, Canton de Vaud (Suisse)",2659587,46.511,6.499,"2004: Morges, Canton de Vaud (Suisse)",,,
2005,"Morières, Département du Vaucluse",2991799,43.940,4.901,"2005: Morières, Département du Vaucluse",,,
2006,"Morillon, Département de la Haute-Savoie",6452941,46.086,6.681,"2006: Morillon, Département de la Haute-Savoie",,,
2007,Morlaix,2991772,48.577,-3.828,2007: Morlaix,,,
2008,"Morlaix, Département du Finistère",2991772,48.577,-3.828,"2008: Morlaix, Département du Finistère",,,
2009,"Mornas, Département du Vaucluse",2991741,44.202,4.728,"2009: Mornas, Département du Vaucluse",,,
2010,"Mortara, Italie",3172557,45.249,8.733,"2010: Mortara, Italie",,,
2011,"Mortcerf, Département de Seine et Marne",2991695,48.789,2.917,"2011: Mortcerf, Département de Seine et Marne",,,
2012,"Moscou, Russie",524901,55.752,37.616,"2012: Moscou, Russie",,,
2013,Mostaganem,2487134,35.931,0.089,2013: Mostaganem,,,
2014,"Mostaganem, Algérie",2487134,35.931,0.089,"2014: Mostaganem, Algérie",,,
2015,"Motreff, Département du Finistère",2991602,48.201,-3.554,"2015: Motreff, Département du Finistère",,,
2016,Moulin,11351807,14.063,-60.950,2016: Moulin,,,
2017,"Moulin, Département de l'Ariège",2991483,43.073,1.945,"2017: Moulin, Département de l'Ariège",,,
2018,"Moulins, Département de l'Allier",2991481,46.565,3.332,"2018: Moulins, Département de l'Allier",,,
2019,"Moulismes, Département de la Vienne",2991458,46.329,0.814,"2019: Moulismes, Département de la Vienne",,,
2020,"Mouret, Département de l'Aveyron",2991429,44.517,2.513,"2020: Mouret, Département de l'Aveyron",,,
2021,"Moustier-Sainte-Marie, Département des Alpes-de-Haute-Provence",,,,"2021: Moustier-Sainte-Marie, Département des Alpes-de-Haute-Provence",,,
2022,"Moustiers-Sainte-Marie, Département des Alpes-de-Haute-Provence",2991346,43.846,6.222,"2022: Moustiers-Sainte-Marie, Département des Alpes-de-Haute-Provence",,,
2023,"Moustiers-Sainte-Marie, Département des Basses-Alpes",,,,"2023: Moustiers-Sainte-Marie, Département des Basses-Alpes",,,
2024,"Moutiers-au-Perche, Département de l'Orne",2991318,48.477,0.846,"2024: Moutiers-au-Perche, Département de l'Orne",,,
2025,Moyenne-Egypte,,,,2025: Moyenne-Egypte,,,
2026,Moyenneville,2991268,50.071,1.750,2026: Moyenneville,,,
2027,"Moyenneville, Département de la Somme",2991268,50.071,1.750,"2027: Moyenneville, Département de la Somme",,,
2028,"Mulhausen, Département du Bas-Rhin",2991227,48.883,7.553,"2028: Mulhausen, Département du Bas-Rhin",,,
2029,Mulhouse,2991214,47.752,7.329,2029: Mulhouse,,,
2030,"Mulhouse, Département de l'Alsace",7506839,47.748,7.342,"2030: Mulhouse, Département de l'Alsace",,,
2031,"Mulhouse, Département du Haut-Rhin",2991214,47.752,7.329,"2031: Mulhouse, Département du Haut-Rhin",,,
2032,"Muneville-Le-Bingard, Département de la Manche",2991194,49.121,-1.480,"2032: Muneville-Le-Bingard, Département de la Manche",,,
2033,"Murat, Département du Cantal",2991179,45.110,2.869,"2033: Murat, Département du Cantal",,,
2034,"Mustapha, Algerie",2479576,36.723,3.618,"2034: Mustapha, Algerie",,,
2035,"Muy, Département du Var",3003148,43.473,6.566,"2035: Muy, Département du Var",,,
2036,Nacqueville,2971321,49.674,-1.737,2036: Nacqueville,,,
2037,"Nacqueville, Département de la Manche",2971321,49.674,-1.737,"2037: Nacqueville, Département de la Manche",,,
